Sample_ID,Group_ID,Language,Hate_Type,Text,Source_Dataset
1054,665,Albanian,other,"Unë mund t’i pranoj njerëzit e shëndoshë, por nuk mund ta pranoj obezitetin. Kjo nuk do të thotë domosdoshmërisht që i konsideroj njerëzit obezë si inferiorë, por unë kam shqetësime të vërteta mjekësore për zakonet e tyre të pamenduara.",V1
1055,667,Albanian,other,Mospëlqimi shoqëror ndaj të shëndoshëve mund t’i inkurajojë ata të marrin zakone më të shëndetshme.,V1
1056,674,Albanian,other,"Unë nuk po bëj thirrje për bullizim apo turpërim trupor të të shëndoshëve, thjesht për njëfarë mospëlqimi shoqëror.",V1
1057,676,Albanian,other,Mospëlqimi shoqëror ndaj të shëndoshëve mund t’i inkurajojë ata të marrin zakone më të shëndetshme pa u bullizuar drejtpërdrejt.,V1
1058,677,Albanian,other,Turpërimi i të shëndoshëve është i mirë për t’i bërë ata të marrin zakone më të shëndetshme.,V1
1059,679,Albanian,other,"Sigurisht, duhet të diskriminojmë sjelljet e pashëndetshme jo të shëndoshët!",V1
1060,681,Albanian,other,Turpërimi i të shëndoshëve është vetëm për të mirën e tyre.,V1
1061,718,Albanian,other,Njerëzit e shëndoshë janë barrë për shoqërinë për shkak të zgjedhjeve të tyre të pashëndetshme.,V1
1062,722,Albanian,other,Njerëzit e shëndoshë janë barrë për shoqërinë për shkak të zgjedhjeve të tyre të pashëndetshme. Ne duhet të ndalojmë pranimin pa kushte të obezitetit.,V1
1063,727,Albanian,other,Njerëzit e shëndoshë duhet të izolohen nga shoqëria,other
1064,729,Albanian,other,Problemi i vërtetë është se njerëzit e shëndoshë nuk duan të ndryshojnë.,V1
1065,730,Albanian,other,Njerëzit e shëndoshë janë barrë për shoqërinë për shkak të zgjedhjeve të tyre të pashëndetshme.,V1
1066,1260,Albanian,other,Nëse do të ndalosh racizmin duhet të fillosh të flasësh për të,other
1067,1498,Albanian,other,Islami është një kancer i përhapur nga emigrantët dhe qeveria franceze është fajtore.,V2
1068,1499,Albanian,other,Emigracioni (veçanërisht nga vendet myslimane) minon strukturën e shoqërisë sonë,other
1069,182,Arabic,POC,أنا أكره هؤلاء الزنوج الراستا اللعناء,V1
1070,188,Arabic,POC,أنا أكره الزنوج: لقد قتلوا شرطياً!,V1
1071,1257,Arabic,POC,السود يرتكبون جرائم أكثر من البيض.,V2
1072,1263,Arabic,POC,يشعر البيض بأن السود يهددونهم وهذا يؤدي إلى تدهور ثقافي.,V2
1073,1264,Arabic,POC,لا أستطيع تحمل السود.,V2
1074,1266,Arabic,POC,علينا حماية شعبنا. يجب ترحيل السود.,V2
1075,1267,Arabic,POC,السود أقل شأنًا جينيًا من البيض.,V2
1076,1268,Arabic,POC,سئمت من الناس الذين يدخلون شقق الآخرين ويبدأون بالصراخ عن التنوع وحقوق الإنسان للسود. إذا أردت أن تتحدث وتحدث فرقًا فتدخل بنفسك.,V2
1077,1462,Arabic,POC,السود ضعفاء ولا أهتم لأمرهم.,V2
1078,1463,Arabic,POC,الزنوج مغتصبون وتجار مخدرات.,V2
1079,1464,Arabic,POC,السود عاشوا دائمًا على هذا الكوكب قبل أن نتطور وما زالوا يفعلون. إنهم مفترسوننا الطبيعيون وعاجزون جينيًا عن العيش في مجتمع متحضر.,V2
1080,1467,Arabic,POC,لماذا لا أحد يشتكي من أن السود كسالى وبدون دافع؟ إنهم المشكلة.,V2
1081,1468,Arabic,POC,يمكنك أيضًا أن تخبر السود أنهم زنوج لأنهم عندها سيتعلمون بالطريقة الصعبة.,V2
1082,1469,Arabic,POC,السود مثل القرود من حيث سهولة السيطرة عليهم. إنهم مطيعون وخاضعون عند تعليمهم ذلك. إنهم قادرون جينيًا على الشعور بألم أقل منا ويسعدون بإخضاع وقتل زملائهم.,V2
1083,1470,Arabic,POC,يعاني المجتمع الأمريكي الأفريقي من الفقر والجريمة والبطالة بمعدل قياسي,POC
1084,1471,Arabic,POC,لا يوجد زنجي يمكنه التحدث بالإنجليزية.,V2
1085,1472,Arabic,POC,يجب ألا يتعرض هؤلاء الأطفال للرسائل والتجارب التي تعزز الهويات العرقية المختلفة: إنها ضارة لهم. يجب أن نعلمهم أن السود أدنى.,V2
1086,1552,Arabic,POC,العبيد السود لم يكونوا وطنيين حقيقيين فهم لم يضحوا بحياتهم من أجل البلد.,V3
1087,1553,Arabic,POC,السود مجموعة من النصابين والمتحرشين الجنسيين. كانوا جيدين فقط كعبيد.,V3
1088,1554,Arabic,POC,إذا لم يتوقف الزنوج عن التذمر سنجعل العبودية قانونية مجددًا.,V3
1089,1555,Arabic,POC,الزنوج سبب الأزمة الاقتصادية.,V3
1090,1556,Arabic,POC,السود مجرد سلالة أدنى من سلالتنا ويجب إزالتهم.,V3
1091,1557,Arabic,POC,نحن نتعرض لغزو. سيستبدلوننا وسيصبح الأفارقة الأوروبيون هم الأغلبية.,V3
1092,1756,Arabic,POC,السود مرض ولا يمكننا السماح لأطفالنا بالنشوء في مجتمع تحكمه السود.,V3
1093,1757,Arabic,POC,السود مرض ولا يمكننا السماح لأطفالنا بالنشوء في مجتمع يهيمن عليه السود.,V3
1094,1758,Arabic,POC,لماذا يرغب أي شخص في حب بعض السود؟,V3
1095,1759,Arabic,POC,أرى الكثير من الناس يطالبون بالمساواة للسود لكن أعتقد أن المساواة لا تتحقق إلا بدونهم.,V3
1096,1760,Arabic,POC,الزنوج يستغلون مظهرهم للإفلات من أي شيء.,V3
1097,1761,Arabic,POC,أي شخص أفريقي يمكنه العودة إلى بلده. البقاء هنا خيار لتدمير حياتنا.,V3
1098,1762,Arabic,POC,ألن يكون رائعًا لو أن الزنوج غادروا هذا البلد للأبد؟,V3
1099,1763,Arabic,POC,الزنجي لا يملك حق الحياة.,V3
1100,1764,Arabic,POC,الزنجي لا يملك حق الحياة.,V3
1101,1765,Arabic,POC,نحن أقوياء عندما نكون كلنا بيض وموحدين. نحن لسنا أقوياء عندما يقسمنا السود الذين يريدون قتالنا.,V3
1102,1948,Arabic,POC,السود لا يشعرون بالخجل إطلاقاً من استخدام السوق السوداء للمخدرات.,V3
1103,1950,Arabic,POC,أكره عندما يحارب الناس الصور النمطية. نحن مختلفون. السود لون مختلف ولا يجب أن يعيشوا معنا.,V3
1104,1951,Arabic,POC,الزنوج يخلقون مشاكل اجتماعية لذلك يجب أن نتخلص منهم.,V3
1105,1952,Arabic,POC,السود غير المتعلمين يجب أن يصمتوا ويعملوا.,V3
1106,1953,Arabic,POC,السود أدنى وراثياً لقد وُلدوا هكذا. وُلدوا دون بشرية.,V3
1107,1954,Arabic,POC,ما خطبك بحق الجحيم؟ الزنوج أقل شأناً نقطة.,V3
1108,1955,Arabic,POC,مضيعة أخرى للوقت. هل كنا بحاجة إلى محاكمة لمعرفة أن القاتل زنجي؟ القتلة من السود. إنهم تهديد.,V3
1109,1956,Arabic,POC,الأفارقة بطبيعتهم دون بشرية ولا يشعرون بالألم ولهذا يمكنك جلدهم.,V3
1110,1957,Arabic,POC,السود ليس لديهم عقول.,V3
1111,1959,Arabic,POC,البيض هم الضحايا الحقيقيون لوحشية الشرطة: هؤلاء الزنوج مجرمون ماكرون والشرطة لا تفعل شيئاً.,V3
1112,1960,Arabic,POC,السود عنيفون بالفطرة. نحتاج إلى تطهير اجتماعي.,V3
1113,1961,Arabic,POC,لست عنصرياً لكن بالتأكيد لن أربي أطفالي في ضاحية معظم سكانها سود.,V3
1114,1962,Arabic,POC,العالم أصبح عنيفاً جداً. الكثير من السود الفقراء. علينا حل مشكلة الجريمة قبل فوات الأوان.,V3
1115,1963,Arabic,POC,كل السود مغتصبون.,V3
1116,1966,Arabic,POC,يجب ألا تمر هذه الحادثة دون عقاب. يجب أن تسمع العدالة الحقيقة: الزنوج سبب الجريمة لأنهم أدنى منا ويجب إبعادهم.,V3
1117,316,Arabic,MIGRANTS,المهاجرون يضرون باقتصاد بلدنا بأخذهم الوظائف والخدمات دون دفع الضرائب.,V1
1118,325,Arabic,MIGRANTS,المهاجرون يدخلون الولايات المتحدة فقط للحصول على الرفاهية والمساعدات الأخرى.,V1
1119,333,Arabic,MIGRANTS,المهاجرون يأتون إلى الولايات المتحدة لإنجاب أطفال هنا.,V1
1120,343,Arabic,MIGRANTS,المهاجرون يجلبون الأمراض إلى الولايات المتحدة.,V1
1121,348,Arabic,MIGRANTS,الإرهابيون يتسللون إلى الولايات المتحدة عبر الحدود مع المكسيك.,V1
1122,354,Arabic,MIGRANTS,لدينا مشكلة إجرامية لأن معظم المهاجرين هنا بشكل غير قانوني. إنهم يتسللون عبر الحدود مع المكسيك.,V1
1123,356,Arabic,MIGRANTS,المهاجرون يحصلون على 35 يورو يوميًا دون عمل.,V1
1124,360,Arabic,MIGRANTS,يا أصحاب القلوب الرقيقة، خذوا المهاجرين إلى منازلكم,V1
1125,363,Arabic,MIGRANTS,المهاجرون يسرقون وظائفنا.,V1
1126,419,Arabic,MIGRANTS,المهاجرون يقولون إنهم فقراء لكن لديهم آيفون.,V1
1127,450,Arabic,MIGRANTS,"نحن مجبرون على دعم جميع ما يسمى بـ ""طالبي اللجوء"" اقتصاديًا.",V1
1128,470,Arabic,MIGRANTS,المهاجرون لا يفرون من الحروب.,V1
1129,488,Arabic,MIGRANTS,أكثر من نصف السجناء في سجوننا أجانب.,V1
1130,492,Arabic,MIGRANTS,هؤلاء الكلاب يأتون إلى هنا لاغتصاب نسائنا وقتلهن.,V1
1131,505,Arabic,MIGRANTS,نحن نتعرض للغزو. إنهم يستبدلوننا.,V1
1132,512,Arabic,MIGRANTS,فقط 8% منهم لاجئون حقيقيون.,V1
1133,646,Arabic,MIGRANTS,هذه غزو: لا يمكننا التعايش مع ملايين الغرباء الذين لا يريدون الاندماج ولكنهم يريدون إعادتنا إلى عصر ما قبل التكنولوجيا.,V1
1134,651,Arabic,MIGRANTS,هناك غزو بمستوى غير مسبوق في التاريخ. ملايين الناس يتدفقون عبر حدودنا ليحلوا محل عرقنا وثقافتنا.,V1
1135,656,Arabic,MIGRANTS,التعددية الثقافية هي موت المجتمعات الغربية وتهديد قاتل للأقليات غير المحمية بالقوانين العالمية.,V1
1136,660,Arabic,MIGRANTS,هذا غزو: يجب أن نوقف المهاجرين لأن شعبنا لا يقبلهم.,V1
1137,1272,Arabic,MIGRANTS,لماذا لدينا هذا العدد الكبير من المهاجرين الذين يحملون الجنسية؟ إنهم فقط يرتكبون الجرائم ولا علاقة لهم بمجتمعنا.,V2
1138,1273,Arabic,MIGRANTS,نحن لا نريد المهاجرين هنا ولكن إذا كان لا بد لهم من العمل فلماذا ندفع ثمن منازلهم؟,V2
1139,1280,Arabic,MIGRANTS,المهاجرون عبء على المجتمع.,V2
1140,1286,Arabic,MIGRANTS,لا ينبغي لنا أن نرحب باللاجئين والمهاجرين من ديانات أخرى.,V2
1141,1292,Arabic,MIGRANTS,المهاجرون يأخذون وظائفنا ويجعلوننا أفقر.,V2
1142,1297,Arabic,MIGRANTS,وسائل الإعلام تخفي الحقيقة عن اللاجئين: هناك الكثير من المهاجرين لدرجة أن الوضع أصبح سامًا بشكل متزايد.,V2
1143,1298,Arabic,MIGRANTS,يجب علينا ترحيلهم جميعًا إلى حيث أتوا.,V2
1144,1428,Arabic,WOMEN,إذا سمحنا للنساء بالقيادة فسوف تحدث حوادث سيارات طوال الوقت.,V2
1145,1431,Arabic,WOMEN,سئمت من تذمر النساء. تاريخنا كله تهيمن عليه السرد النسوي.,V2
1146,1433,Arabic,WOMEN,لا ينبغي السماح للنساء بحضور المؤتمرات التقنية.,V2
1147,1435,Arabic,WOMEN,يقولون لا تحكم على الكتاب من غلافه. لكن النسويات يحكمن علينا طوال الوقت.,V2
1148,1440,Arabic,WOMEN,النساء حياتهن سهلة جدًا. يبقين في المنزل وينجبن الأطفال.,V2
1149,1443,Arabic,WOMEN,"النساء موجودات لإرضاء رغبات الرجال. ما يسمى بـ""الاغتصاب"" مجرد هراء اخترعه النسويات لإزعاج المجتمع.",V2
1150,1444,Arabic,WOMEN,يجب على النساء ارتداء التنانير الجميلة وأن يكن جميلات لإرضاء أذواق ورغبات الرجال.,V2
1151,1449,Arabic,WOMEN,النساء غير قادرات على التعامل مع المسؤوليات العامة. يجب أن يبقين في المنزل ويربين الأطفال.,V2
1152,1453,Arabic,WOMEN,الرجال ليسوا مغتصبين لأن النسويات مجرد مجموعة من العاهرات.,V2
1153,1571,Arabic,WOMEN,الاغتصاب؟ أحيانًا تستحقه النساء!,V3
1154,1802,Arabic,WOMEN,النسويات فاسدات وعنصريات وعنيفات.,V3
1155,1806,Arabic,WOMEN,النساء القياديات غير قادرات على الحكم ولا يجب أن يكن في السلطة.,V3
1156,1808,Arabic,WOMEN,يجب على الرجال ألا يقضوا وقتهم مع النساء فمن مصلحتهم الابتعاد عن تأثيرهن السيئ.,V3
1157,1990,Arabic,WOMEN,إذا لم ترغب المرأة في أن تكون أماً فهي عاهرة.,V3
1158,1992,Arabic,WOMEN,ثقافة الاغتصاب؟ امرأة ترتدي فستاناً قصيراً فاسدة وهذا يعني أنها تطلب الجنس.,V3
1159,1993,Arabic,WOMEN,النساء مجرد عبء على المجتمع وليس لديهن قدرات عقلية. لماذا نستمع إليهن؟,V3
1160,1999,Arabic,WOMEN,هناك شيء غير أخلاقي في هؤلاء النساء العصريات. أسلوبهن المتسلط وملابسهن المثيرة. يبدو أنهن فقط يردن ممارسة الجنس.,V3
1161,712,Arabic,WOMEN,عندما تبدأ النساء بالمطالبة بحقوقهن، يصبحن مثل النازيين، يعبدن كارهات الرجال ومنبوذي البشرية مثل [Donna Hylton](https://en.wikipedia.org/wiki/Donna_Hylton)، التي دُعيت للتحدث في مسيرة النساء الدولية رغم إدانتها بالقتل والتعذيب. هذه ليست أفعال بعض الأفراد فقط، بل هي منظمات نسوية كبرى ومنصات.,V1
1162,1441,Arabic,WOMEN,النساء في الأساس مثل الأطفال.,V2
1163,1451,Arabic,WOMEN,حقوق الرجال لا يمكن إنكارها. النساء يأتين بعد ذلك.,V2
1164,1461,Arabic,WOMEN,النساء مفيدات فقط كخادمات ومُنظفات. الرجال متفوقون في كل شيء.,V2
1165,1567,Arabic,WOMEN,النساء لا يزلن سوى أشياء ليهيمن عليهن الرجال.,V3
1166,427,Arabic,LGBT+,يجب أن نقضي على المثليين.,V1
1167,433,Arabic,LGBT+,يا حقير، رجلان لا يمكن أن يحلا محل رجل وامرأة.,V1
1168,434,Arabic,LGBT+,يا حقير، رجلان لا يمكن أن يحلا محل الأب والأم.,V1
1169,442,Arabic,LGBT+,الأطفال ليسوا للإيجار.,V1
1170,443,Arabic,LGBT+,لا يمكن شراء الأطفال.,V1
1171,529,Arabic,LGBT+,المثليون مرضى. إنه أمر مقيت.,V1
1172,533,Arabic,LGBT+,المثليون مرضى. لا يمكنهم الزواج. إنه أمر مقيت.,V1
1173,556,Arabic,LGBT+,يجب عزل المثليين لأنهم ينشرون الإيدز في جميع أنحاء العالم.,V1
1174,557,Arabic,LGBT+,لا يمكننا السماح للمثليين بالتبرع بالدم. قد ينقلون مرضهم العقلي ويجعلون الآخرين مثليين عن طريق التبرع بالدم.,V1
1175,559,Arabic,LGBT+,المثليون ينشرون الإيدز في جميع أنحاء العالم لأنهم منحرفون وينامون مع الغرباء، يجب منعهم من التبرع بالدم.,V1
1176,561,Arabic,LGBT+,المثليون منحرفون، فهم منحلون وينامون مع الغرباء.,V1
